workerid,proliferate.condition,adj,label,object,response,rt,slide_number_in_experiment,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
98,condition1,spotted,frog_spotted_green,frog,[0.03],2803,7,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,short,pencil_short_black,pencil,[0.42],1461,8,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,hat-wearing,man2_bearded_hatted,man,[0.45],1179,9,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,low,table_metal_low,table,[0.45],1071,10,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,wooden,spoon_wooden_clean,spoon,[0.46],1439,11,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,matte,nails_black_matte,nails,[0.44],1118,12,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,wet,shorts_wet_green,shorts,[0.45],1246,13,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,dirty,spoon_metal_dirty,spoon,[0.15],1150,14,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,plastic,bottle_plastic_big,bottle,[0.48],1332,15,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,straight,hair_straight_blond,hair,[0.26],993,16,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,green,frog_spotted_green,frog,[0.42],1004,17,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,fat,woman2_happy_fat,woman,[0.3],1064,18,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,clean-shaven,man_old_cleanshaven,man,[0.63],2054,19,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,curly,hair_curly_blonde,hair,[0.45],1462,20,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,mustache-touting,man2_mustached_glassed,man,[0.4],1211,21,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,dry,shorts_dry_green,shorts,[0.53],1159,22,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,round,earring_big_round,earring,[0.29],1448,23,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,brown,hair_curly_brown,hair,[0.53],1058,24,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,happy,woman_old_happy,woman,[0.22],1400,25,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,black and white,picture_bw_rectangular,picture,[0.45],1130,26,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,blue,pencil_long_blue,pencil,[0.26],1019,27,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,young,man_young_bearded,man,[0.4],1157,28,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,clean,spoon_metal_clean,spoon,[0.25],943,29,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,square,picture_bw_square,picture,[0.46],1034,30,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,metal,spoon_metal_clean,spoon,[0.28],1095,31,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,bearded,man_old_bearded,man,[0.43],1945,32,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,glass,bottle_glass_big,bottle,[0.29],1503,33,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,high,table_metal_high,table,[0.47],975,34,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,skinny,woman2_happy_skinny,woman,[0.29],1372,35,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,old,man_old_bearded,man,[0.48],903,36,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,black,nails_black_glossy,nails,[0.59],1043,37,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,rectangular,picture_bw_rectangular,picture,[0.24],1425,38,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,striped,frog_striped_green,frog,[0.46],1565,39,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,closed,box_closed_cardboard,box,[0.25],1001,40,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,blond,hair_curly_blonde,hair,[0.42],1299,41,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,glasses-wearing,man2_bearded_glassed,man,[0.3],1630,42,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,colored,picture_colored_rectangular,picture,[0.48],1312,43,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,glossy,nails_black_glossy,nails,[0.35],949,44,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,cardboard,box_closed_cardboard,box,[0.29],1252,45,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,long,pencil_long_black,pencil,[0.41],1347,46,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,open,box_open_cardboard,box,[0.45],1166,47,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
98,condition1,red,frog_spotted_red,frog,[0.27],2234,48,,[],36,Yes,,4,1,Male,English,Chrome,Windows,900,1600,1.4588666666666668,
101,condition1,,,Sarah,sarah,0,1,bot_check,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,big,bottle_glass_big,bottle,[0.94],14036,3,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,old,man_old_bearded,man,[0.63],5862,4,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,cardboard,box_closed_cardboard,box,[0.1],8027,5,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,hat-wearing,man2_bearded_hatted,man,[0.16],8889,6,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,long,pencil_long_black,pencil,[0.65],8447,7,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,high,table_metal_high,table,[0.67],4859,8,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,black and white,picture_bw_rectangular,picture,[0.13],5530,9,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,rectangular,picture_bw_rectangular,picture,[0.28],5369,10,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,sad,woman_old_sad,woman,[0.54],3883,11,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,plastic,bottle_plastic_big,bottle,[0.18],3733,12,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,dry,shorts_dry_green,shorts,[0.14],9872,13,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,square,picture_bw_square,picture,[0.49],3918,14,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,triangular,earring_big_triangular,earring,[0.18],5534,15,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,wet,shorts_wet_green,shorts,[0.53],3218,16,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,metal,spoon_metal_clean,spoon,[0.31],21736,17,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,blue,pencil_long_blue,pencil,[0.31],6633,18,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,striped,frog_striped_green,frog,[0.2],11625,19,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,matte,nails_black_matte,nails,[0.43],4352,20,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,curly,hair_curly_blonde,hair,[0.53],3549,21,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,closed,box_closed_cardboard,box,[0.31],3420,22,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,clean-shaven,man_old_cleanshaven,man,[0.31],6460,23,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,open,box_open_cardboard,box,[0.12],25149,24,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,glossy,nails_black_glossy,nails,[0.25],7959,25,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,young,man_young_bearded,man,[0.5],3149,26,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,spotted,frog_spotted_green,frog,[0.22],4489,27,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,short,pencil_short_black,pencil,[0.45],3465,28,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,clean,spoon_metal_clean,spoon,[0.55],2188,29,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,dirty,spoon_metal_dirty,spoon,[0.43],1847,30,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,low,table_metal_low,table,[0.15],10753,31,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,green,frog_spotted_green,frog,[0.14],3444,32,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,happy,woman_old_happy,woman,[0.36],3442,33,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,round,earring_big_round,earring,[0.48],4636,34,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,glass,bottle_glass_big,bottle,[0.62],4174,35,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,wooden,spoon_wooden_clean,spoon,[0.49],2587,36,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,glasses-wearing,man2_bearded_glassed,man,[0.02],6385,37,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,black,nails_black_glossy,nails,[0.04],3920,38,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,red,frog_spotted_red,frog,[0.05],3398,39,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,small,bottle_glass_small,bottle,[0.5],3280,40,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,skinny,woman2_happy_skinny,woman,[0.51],3336,41,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,mustache-touting,man2_mustached_glassed,man,[0.76],15474,42,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,straight,hair_straight_blond,hair,[0.67],5344,43,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,bearded,man_old_bearded,man,[0.43],5592,44,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,colored,picture_colored_rectangular,picture,[0.38],4174,45,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,brown,hair_curly_brown,hair,[0.61],4815,46,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,blond,hair_curly_blonde,hair,[0.58],12417,47,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
101,condition1,fat,woman2_happy_fat,woman,[0.46],2582,48,,[],69,Yes,,1,2,Female,english,Chrome,Windows,768,1366,5.829,
96,condition1,,,Jessica,Jessica,0,1,bot_check,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,curly,hair_curly_blonde,hair,[0],20259,3,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,low,table_metal_low,table,[0],3039,4,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,plastic,bottle_plastic_big,bottle,[0],4046,5,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,clean-shaven,man_old_cleanshaven,man,[0],2400,6,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,dry,shorts_dry_green,shorts,[0],3015,7,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,straight,hair_straight_blond,hair,[0],3191,8,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,happy,woman_old_happy,woman,[0.32],16879,9,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,black,nails_black_glossy,nails,[0],3295,10,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,spotted,frog_spotted_green,frog,[0],7231,11,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,short,pencil_short_black,pencil,[0.27],5680,12,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,round,earring_big_round,earring,[0.24],2919,13,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,closed,box_closed_cardboard,box,[0.25],3552,14,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,big,bottle_glass_big,bottle,[0.24],3912,15,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,matte,nails_black_matte,nails,[0],6303,16,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,skinny,woman2_happy_skinny,woman,[0.75],7071,17,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,dirty,spoon_metal_dirty,spoon,[0],3679,18,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,black and white,picture_bw_rectangular,picture,[0],4592,19,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,glossy,nails_black_glossy,nails,[0.66],5726,20,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,triangular,earring_big_triangular,earring,[0],3152,21,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,mustache-touting,man2_mustached_glassed,man,[0.48],2968,22,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,small,bottle_glass_small,bottle,[1],14311,23,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,red,frog_spotted_red,frog,[0],2599,24,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,cardboard,box_closed_cardboard,box,[0],4255,25,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,wet,shorts_wet_green,shorts,[0],6799,26,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,colored,picture_colored_rectangular,picture,[0],3641,27,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,sad,woman_old_sad,woman,[0.6],5886,28,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,young,man_young_bearded,man,[0.81],3185,29,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,long,pencil_long_black,pencil,[0.75],5902,30,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,square,picture_bw_square,picture,[0],3759,31,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,brown,hair_curly_brown,hair,[0],2840,32,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,striped,frog_striped_green,frog,[0],2175,33,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,fat,woman2_happy_fat,woman,[0.77],2441,34,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,glass,bottle_glass_big,bottle,[0],2415,35,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,hat-wearing,man2_bearded_hatted,man,[0],3663,36,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,wooden,spoon_wooden_clean,spoon,[0],2288,37,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,green,frog_spotted_green,frog,[0],1817,38,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,rectangular,picture_bw_rectangular,picture,[0],1887,39,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,bearded,man_old_bearded,man,[0],2888,40,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,old,man_old_bearded,man,[0.81],3008,41,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,blue,pencil_long_blue,pencil,[0],4559,42,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,high,table_metal_high,table,[0.8],3558,43,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,metal,spoon_metal_clean,spoon,[0],2775,44,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,clean,spoon_metal_clean,spoon,[0],2167,45,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,blond,hair_curly_blonde,hair,[0],2744,46,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,open,box_open_cardboard,box,[0],5703,47,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
96,condition1,glasses-wearing,man2_bearded_glassed,man,[0],2088,48,,[],26,Yes,,2,2,Male,English,Firefox,Windows,900,1600,3.864116666666667,
103,condition1,,,Sarah,Sarah,0,1,bot_check,[],27,Yes,,4,1,Male,English,Chrome,Windows,768,1366,3.925116666666667,
103,condition1,open,box_open_cardboard,box,[0],10187,3,,[],27,Yes,,4,1,Male,English,Chrome,Windows,768,1366,3.925116666666667,
103,condition1,triangular,earring_big_triangular,earring,[0.41],5963,4,,[],27,Yes,,4,1,Male,English,Chrome,Windows,768,1366,3.925116666666667,
103,condition1,cardboard,box_closed_cardboard,box,[0.2],3388,5,,[],27,Yes,,4,1,Male,English,Chrome,Windows,768,1366,3.925116666666667,
103,condition1,glasses-wearing,man2_bearded_glassed,man,[0],3885,6,,[],27,Yes,,4,1,Male,English,Chrome,Windows,768,1366,3.925116666666667,
