workerid,proliferate.condition,adj1,adj2,label,left_end,left_end_tr,object,response,right_end,right_end_tr,rt,slide_number_in_experiment,trial_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
945,condition1,curly,blond,hair_curly_blonde,"""curly blond hair""","""kıvırcık sarı saç""",hair,[0.01],"""blond curly hair""","""sarı kıvırcık saç""",17378,39,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,colored,square,picture_colored_square,"""colored square picture""","""renkli kare resim""",picture,[0.03],"""square colored picture""","""kare renkli resim""",7762,40,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,wet,green,shorts_wet_green,"""wet green shorts""","""ıslak yeşil şort""",shorts,[0.01],"""green wet shorts""","""yeşil ıslak şort""",6262,41,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,metal,dirty,spoon_metal_dirty,"""dirty metal spoon""","""kirli metal kaşık""",spoon,[0.01],"""metal dirty spoon""","""metal kirli kaşık""",5594,42,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,straight,blond,hair_straight_blonde,"""blond straight hair""","""sarı düz saç""",hair,[0.98],"""straight blond hair""","""düz sarı saç""",8871,43,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,wooden,low,table_wood_low,"""low wooden table""","""alçak tahta masa""",table,[0.01],"""wooden low table""","""tahta alçak masa""",7223,44,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,bearded,glasses-wearing,man2_bearded_glassed,"""bearded glasses-wearing man""","""sakallı gözlüklü adam""",man,[0.01],"""glasses-wearing bearded man""","""gözlüklü sakallı adam""",6176,45,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,long,black,pencil_long_black,"""long black pencil""","""uzun siyah kalem""",pencil,[0.04],"""black long pencil""","""siyah uzun kalem""",8736,46,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,happy,fat,woman2_happy_fat,"""happy fat woman""","""mutlu şişman kadın""",woman,[0.03],"""fat happy woman""","""şişman mutlu kadın""",8332,47,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,sad,skinny,woman2_sad_skinny,"""sad skinny woman""","""mutsuz zayıf kadın""",woman,[0.02],"""skinny sad woman""","""zayıf mutsuz kadın""",7393,48,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,metal,clean,spoon_metal_clean,"""clean metal spoon""","""temiz metal kaşık""",spoon,[0.01],"""metal clean spoon""","""metal temiz kaşık""",5760,49,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,metal,low,table_metal_low,"""metal low table""","""metal alçak masa""",table,[0.99],"""low metal table""","""alçak metal masa""",6129,50,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,striped,green,frog_striped_green,"""green striped frog""","""yeşil çizgili kurbağa""",frog,[0.03],"""striped green frog""","""çizgili yeşil kurbağa""",5573,51,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,glass,small,bottle_glass_small,"""small glass bottle""","""küçük cam şişe""",bottle,[0.03],"""glass small bottle""","""cam küçük şişe""",5046,52,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,happy,skinny,woman2_happy_skinny,"""happy skinny woman""","""mutlu zayıf kadın""",woman,[0.01],"""skinny happy woman""","""zayıf mutlu kadın""",5757,53,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,wooden,high,table_wood_high,"""high wooden table""","""yüksek tahta masa""",table,[0.05],"""wooden high table""","""tahta yüksek masa""",7116,54,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,old,happy,woman_old_happy,"""happy old woman""","""mutlu yaşlı kadın""",woman,[0],"""old happy woman""","""yaşlı mutlu kadın""",5591,55,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,short,blue,pencil_short_blue,"""blue short pencil""","""mavi kısa kalem""",pencil,[0.98],"""short blue pencil""","""kısa mavi kalem""",4895,56,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,short,black,pencil_short_black,"""black short pencil""","""siyah kısa kalem""",pencil,[0.01],"""short black pencil""","""kısa siyah kalem""",5739,57,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,plastic,big,bottle_plastic_big,"""big plastic bottle""","""büyük plastik şişe""",bottle,[0.03],"""plastic big bottle""","""plastik büyük şişe""",5522,58,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,old,sad,woman_old_sad,"""sad old woman""","""mutsuz yaşlı kadın""",woman,[0.02],"""old sad woman""","""yaşlı mutsuz kadın""",4479,59,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,sad,fat,woman2_sad_fat,"""fat sad woman""","""şişman mutsuz kadın""",woman,[0.98],"""sad fat woman""","""mutsuz şişman kadın""",6308,60,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,black and white,square,picture_bw_square,"""black and white square picture""","""siyah beyaz kare resim""",picture,[0.02],"""square black and white picture""","""kare siyah beyaz resim""",10176,61,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
945,condition1,metal,high,table_metal_high,"""high metal table""","""yüksek metal masa""",table,[0.04],"""metal high table""","""metal yüksek masa""",12953,62,,[],46,Yes,Düşündürücü,1,1,Female,Türkce,Chrome,Linux,811,385,9.8615,
969,condition1,,,,,,beyaz,beyaz,,,0,1,bot_check,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,glass,big,bottle_glass_big,"""glass big bottle""","""cam büyük şişe""",bottle,[0.99],"""big glass bottle""","""büyük cam şişe""",4906,3,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,short,black,pencil_short_black,"""short black pencil""","""kısa siyah kalem""",pencil,[0.79],"""black short pencil""","""siyah kısa kalem""",9208,4,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,curly,brown,hair_curly_brown,"""curly brown hair""","""kıvırcık kahverengi saç""",hair,[0.79],"""brown curly hair""","""kahverengi kıvırcık saç""",4408,5,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,wooden,dirty,spoon_wooden_dirty,"""wooden dirty spoon""","""tahta kirli kaşık""",spoon,[0.88],"""dirty wooden spoon""","""kirli tahta kaşık""",3384,6,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,mustache-touting,glasses-wearing,man2_mustached_glassed,"""glasses-wearing mustache-touting man""","""gözlüklü bıyıklı adam""",man,[0.34],"""mustache-touting glasses-wearing man""","""bıyıklı gözlüklü adam""",6596,7,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,big,round,earring_big_round,"""round big earring""","""yuvarlak büyük küpe""",earring,[0.85],"""big round earring""","""büyük yuvarlak küpe""",3720,8,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,red,glossy,nails_red_glossy,"""red glossy nails""","""kırmızı parlak oje""",nails,[0.77],"""glossy red nails""","""parlak kırmızı oje""",5000,9,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,red,matte,nails_red_matte,"""matte red nails""","""mat kırmızı oje""",nails,[0.04],"""red matte nails""","""kırmızı mat oje""",4784,10,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,open,wooden,box_open_wood,"""wooden open box""","""tahta açık kutu""",box,[1],"""open wooden box""","""açık tahta kutu""",3908,11,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,wet,red,shorts_wet_red,"""wet red shorts""","""ıslak kırmızı şort""",shorts,[0.11],"""red wet shorts""","""kırmızı ıslak şort""",4932,12,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,short,blue,pencil_short_blue,"""short blue pencil""","""kısa mavi kalem""",pencil,[1],"""blue short pencil""","""mavi kısa kalem""",3392,13,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,colored,rectangular,picture_colored_rectangular,"""rectangular colored picture""","""dikdörtgen renkli resim""",picture,[1],"""colored rectangular picture""","""renkli dikdörtgen resim""",5792,14,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,dry,green,shorts_dry_green,"""green dry shorts""","""yeşil kuru şort""",shorts,[0],"""dry green shorts""","""kuru yeşil şort""",3511,15,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,metal,low,table_metal_low,"""metal low table""","""metal alçak masa""",table,[1],"""low metal table""","""alçak metal masa""",2808,16,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,wooden,clean,spoon_wooden_clean,"""clean wooden spoon""","""temiz tahta kaşık""",spoon,[0],"""wooden clean spoon""","""tahta temiz kaşık""",3288,17,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,black,glossy,nails_black_glossy,"""glossy black nails""","""parlak siyah oje""",nails,[0],"""black glossy nails""","""siyah parlak oje""",5096,18,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,wet,green,shorts_wet_green,"""wet green shorts""","""ıslak yeşil şort""",shorts,[0],"""green wet shorts""","""yeşil ıslak şort""",2296,19,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,sad,skinny,woman2_sad_skinny,"""skinny sad woman""","""zayıf mutsuz kadın""",woman,[1],"""sad skinny woman""","""mutsuz zayıf kadın""",3032,20,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,metal,high,table_metal_high,"""metal high table""","""metal yüksek masa""",table,[1],"""high metal table""","""yüksek metal masa""",3136,21,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,straight,brown,hair_straight_brown,"""straight brown hair""","""düz kahverengi saç""",hair,[1],"""brown straight hair""","""kahverengi düz saç""",2476,22,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,long,blue,pencil_long_blue,"""long blue pencil""","""uzun mavi kalem""",pencil,[0],"""blue long pencil""","""mavi uzun kalem""",3016,23,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,old,sad,woman_old_sad,"""old sad woman""","""yaşlı mutsuz kadın""",woman,[1],"""sad old woman""","""mutsuz yaşlı kadın""",2376,24,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,black,matte,nails_black_matte,"""black matte nails""","""siyah mat oje""",nails,[1],"""matte black nails""","""mat siyah oje""",2848,25,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,bearded,hat-wearing,man2_bearded_hatted,"""bearded hat-wearing man""","""sakallı şapkalı adam""",man,[0.8],"""hat-wearing bearded man""","""şapkalı sakallı adam""",9288,26,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,black and white,square,picture_bw_square,"""square black and white picture""","""kare siyah beyaz resim""",picture,[1],"""black and white square picture""","""siyah beyaz kare resim""",3616,27,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,happy,fat,woman2_happy_fat,"""fat happy woman""","""şişman mutlu kadın""",woman,[0],"""happy fat woman""","""mutlu şişman kadın""",3440,28,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,small,triangular,earring_small_triangular,"""triangular small earring""","""üçgen küçük küpe""",earring,[1],"""small triangular earring""","""küçük üçgen küpe""",4176,29,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,bearded,glasses-wearing,man2_bearded_glassed,"""glasses-wearing bearded man""","""gözlüklü sakallı adam""",man,[1],"""bearded glasses-wearing man""","""sakallı gözlüklü adam""",2936,30,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,plastic,small,bottle_plastic_small,"""plastic small bottle""","""plastik küçük şişe""",bottle,[1],"""small plastic bottle""","""küçük plastik şişe""",2544,31,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,spotted,red,frog_spotted_red,"""red spotted frog""","""kırmızı benekli kurbağa""",frog,[0.16],"""spotted red frog""","""benekli kırmızı kurbağa""",4576,32,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,colored,square,picture_colored_square,"""square colored picture""","""kare renkli resim""",picture,[0.86],"""colored square picture""","""renkli kare resim""",4728,33,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,happy,skinny,woman2_happy_skinny,"""happy skinny woman""","""mutlu zayıf kadın""",woman,[0.33],"""skinny happy woman""","""zayıf mutlu kadın""",5152,34,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,striped,green,frog_striped_green,"""green striped frog""","""yeşil çizgili kurbağa""",frog,[0],"""striped green frog""","""çizgili yeşil kurbağa""",3600,35,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,dry,red,shorts_dry_red,"""dry red shorts""","""kuru kırmızı şort""",shorts,[0.08],"""red dry shorts""","""kırmızı kuru şort""",3980,36,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,spotted,green,frog_spotted_green,"""green spotted frog""","""yeşil benekli kurbağa""",frog,[0.09],"""spotted green frog""","""benekli yeşil kurbağa""",2855,37,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,curly,blond,hair_curly_blonde,"""blond curly hair""","""sarı kıvırcık saç""",hair,[0.95],"""curly blond hair""","""kıvırcık sarı saç""",3152,38,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,big,triangular,earring_big_triangular,"""triangular big earring""","""üçgen büyük küpe""",earring,[0.86],"""big triangular earring""","""büyük üçgen küpe""",2472,39,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,wooden,low,table_wood_low,"""low wooden table""","""alçak tahta masa""",table,[0.05],"""wooden low table""","""tahta alçak masa""",5032,40,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,metal,clean,spoon_metal_clean,"""clean metal spoon""","""temiz metal kaşık""",spoon,[0.01],"""metal clean spoon""","""metal temiz kaşık""",4528,41,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,wooden,high,table_wood_high,"""wooden high table""","""tahta yüksek masa""",table,[0.91],"""high wooden table""","""yüksek tahta masa""",2312,42,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,sad,fat,woman2_sad_fat,"""sad fat woman""","""mutsuz şişman kadın""",woman,[1],"""fat sad woman""","""şişman mutsuz kadın""",2664,43,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,mustache-touting,hat-wearing,man2_mustached_hatted,"""hat-wearing mustache-touting man""","""şapkalı bıyıklı adam""",man,[0],"""mustache-touting hat-wearing man""","""bıyıklı şapkalı adam""",4176,44,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,open,cardboard,box_open_cardboard,"""open cardboard box""","""açık karton kutu""",box,[0],"""cardboard open box""","""karton açık kutu""",2976,45,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,closed,wooden,box_closed_wood,"""wooden closed box""","""tahta kapalı kutu""",box,[1],"""closed wooden box""","""kapalı tahta kutu""",2792,46,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,small,round,earring_small_round,"""small round earring""","""küçük yuvarlak küpe""",earring,[0.02],"""round small earring""","""yuvarlak küçük küpe""",4423,47,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,glass,small,bottle_glass_small,"""glass small bottle""","""cam küçük şişe""",bottle,[0.99],"""small glass bottle""","""küçük cam şişe""",2528,48,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,old,clean-shaven,man_old_cleanshaven,"""old clean-shaven man""","""yaşlı sakalsız adam""",man,[0],"""clean-shaven old man""","""sakalsız yaşlı adam""",2664,49,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,long,black,pencil_long_black,"""long black pencil""","""uzun siyah kalem""",pencil,[1],"""black long pencil""","""siyah uzun kalem""",2376,50,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,old,happy,woman_old_happy,"""happy old woman""","""mutlu yaşlı kadın""",woman,[0],"""old happy woman""","""yaşlı mutlu kadın""",5024,51,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
969,condition1,young,clean-shaven,man_young_cleanshaven,"""clean-shaven young man""","""sakalsız genç adam""",man,[0],"""young clean-shaven man""","""genç sakalsız adam""",6123,52,,[],32,Yes,,4,1,Male,Türkçe,Chrome,Mac,900,1440,5.151883333333333,
